Price,Close,High,Low,Open,Volume
Ticker,TSM,TSM,TSM,TSM,TSM
Date,,,,,
2019-04-16,37.13943862915039,37.199887156171066,36.91492823428646,36.98401038287114,6639100
2019-04-17,38.331077575683594,38.39152280590378,37.87341989143989,37.907960964142276,15795700
2019-04-18,39.20322036743164,39.410460209388624,37.99430921128364,38.04612081878183,16569800
2019-04-22,38.987342834472656,38.99597645520821,38.50377772283566,38.676479783707286,10872000
2019-04-23,39.220489501953125,39.220489501953125,38.90962972401615,38.987345492004906,11437500
2019-04-24,39.211849212646484,39.36728072219284,38.80599990505127,38.9268936411565,10776800
2019-04-25,38.408790588378906,38.89235568948722,38.3656158976055,38.79736939337507,10149800
2019-04-26,37.94249725341797,37.99430886043773,37.407123823618626,37.692082721200485,12745000
2019-04-29,37.84751510620117,37.925227577465655,37.63163834641865,37.864782348247985,9272100
2019-04-30,37.8388786315918,37.942498555168484,37.35531349820394,37.476207252064384,11863900
2019-05-01,37.8388786315918,38.47787529735368,37.8388786315918,38.24472799879264,7319000
2019-05-02,38.33971405029297,38.40015927981856,37.77843315439196,37.87341945622302,10717200
2019-05-03,38.60738754272461,38.978695723564556,38.47786350146552,38.797360089391645,5479900
2019-05-06,37.78707504272461,37.83888666251844,37.312146723679824,37.40713304629252,10756400
2019-05-07,37.78707504272461,38.037492930700125,37.38122888340494,37.84752357949342,10225200
2019-05-08,37.73525619506836,37.99430763376777,37.528013067698176,37.57982467304516,8112600
2019-05-09,37.3466796875,37.38985438093629,36.50907679996049,37.061720781588136,11229400
2019-05-10,36.984004974365234,37.208515336396985,36.4313577485608,37.009909129287216,8313900
2019-05-13,35.395164489746094,35.844185371956016,35.17928767198336,35.72329488105189,11046000
2019-05-14,36.24139404296875,36.336380351016594,35.749195259464635,35.913260422626614,7107800
2019-05-15,36.24139404296875,36.55225712602781,35.801003577295695,35.87871934806046,5347700
2019-05-16,35.861446380615234,35.9564326822263,35.59376130591272,35.947799061178905,9214700
2019-05-17,34.75616455078125,35.360620245250715,34.61800353153267,34.87705503087144,11271000
2019-05-20,33.3831787109375,33.9358226344722,33.26228826441649,33.89264794557435,13979700
2019-05-21,33.935829162597656,33.970370237967536,33.383185132752615,33.80630507098799,11806400
2019-05-22,33.59041976928711,34.01353630616238,33.58178285562664,33.84947118080507,12217600
2019-05-23,32.87371826171875,32.96870457908943,32.30380365151315,32.796002483326234,14708800
2019-05-24,32.985965728759766,33.45226026638619,32.985965728759766,33.175935015408726,10540700
2019-05-28,32.51103973388672,32.98596792312974,32.51103973388672,32.92552269689978,12484600
2019-05-29,32.54557800292969,32.59738960934725,32.10519087744277,32.34697178602242,13043000
2019-05-30,32.847816467285156,33.1327721459127,32.675114359076986,32.77010068329242,7351600
2019-05-31,33.1154899597168,33.65086663628404,33.029140582989214,33.04641111713824,9302700
2019-06-03,33.52134323120117,33.75449052868774,33.38318223572965,33.642233690486506,9618300
2019-06-04,33.72858810424805,33.763125884376855,33.175940799951334,33.365913413741396,6985600
2019-06-05,33.01187515258789,33.901286387654764,32.899618310272686,33.88401914485373,8219800
2019-06-06,33.193214416503906,33.3227418095627,32.744190292990105,32.96870400175623,6234000
2019-06-07,33.52134323120117,33.676774762858884,33.296832848816685,33.452264380474396,4456900
2019-06-10,34.21215057373047,34.65254104187859,34.06535594702655,34.09989702178684,8351800
2019-06-11,34.50572967529297,35.05837348003576,34.48845914464265,34.94611997183401,6100600
2019-06-12,34.07398223876953,34.70434189446092,34.065348618945805,34.54027676567028,6163200
2019-06-13,34.06535339355469,34.212148009255166,33.70267872379348,34.212148009255166,6646800
2019-06-14,32.675106048583984,33.41772261919102,32.66647242767786,33.35727739079444,11281500
2019-06-17,32.519676208496094,32.85644343962368,32.519676208496094,32.74418659790846,6500700
2019-06-18,33.858116149902344,34.03945186934805,33.00324587593343,33.046420576655954,12303200
2019-06-19,34.02217483520508,34.5057366145936,33.935822164587435,34.488466080470076,10217600
2019-06-20,34.98067855834961,35.162017591095996,34.661181786207955,34.9288702295811,10400000
2019-06-21,34.98929977416992,35.144731278762386,34.90294710827556,34.98929977416992,12766200
2019-06-24,35.64550018310547,35.725742816729365,35.164044381362096,35.27103682694089,6571000
2019-06-25,34.700435638427734,35.235387893966724,34.691521298006926,35.235387893966724,6790500
2019-06-26,34.84309005737305,35.11056446741101,34.75392965327929,35.11056446741101,9133300
2019-06-27,35.29778289794922,35.44935042604604,35.03030858881812,35.28886856146367,11375200
2019-06-28,34.92332077026367,35.42260870759974,34.878742279690286,35.42260870759974,7040000
2019-07-01,36.89372253417969,37.357346316470064,36.68865875759139,37.03637574402897,11046800
2019-07-02,36.37661361694336,36.831323200286185,36.323120772636095,36.72433070942797,4445600
2019-07-03,35.957557678222656,35.99321842691501,35.672247880840196,35.97538635200857,3125000
2019-07-05,35.60093688964844,35.752504483881424,35.342376804180795,35.547440644031106,3149300
2019-07-08,35.05706024169922,35.38694515892001,34.9857353357881,35.27995609949289,6772300
2019-07-09,35.36912536621094,35.672263974138225,35.14622943100329,35.35129668438174,6577000
2019-07-10,36.296363830566406,36.67974501147799,36.153710605189154,36.40335630044022,7945000
2019-07-11,36.46577453613281,36.724331223186006,36.403363949486675,36.67975271859903,6126600
2019-07-12,36.75999069213867,36.795654851701805,36.3944415594202,36.653001614570734,4695800
2019-07-15,37.28602981567383,37.38410456620565,37.14337656066078,37.22361922917574,5784300
2019-07-16,37.24144744873047,37.40193276911579,37.06313004817772,37.268193868420845,6529500
2019-07-17,37.11662673950195,37.36626906263507,37.01855199795064,37.161205239901214,5514600
2019-07-18,38.50749588012695,38.54316004171176,37.7229047319911,37.910136478628864,11257600
2019-07-19,39.07810592651367,39.24750556489482,38.400500570746885,38.409418310258104,11438800
2019-07-22,39.764625549316406,40.014271259718726,39.345583587469314,39.40799416478955,10035800
2019-07-23,39.60413360595703,39.746790217232004,39.44365172051431,39.71112606441326,6565800
2019-07-24,39.71113967895508,39.79138234974719,39.44366524335537,39.675475513909255,7130400
2019-07-25,38.890872955322266,39.443657197406395,38.890872955322266,39.41690737851763,6593900
2019-07-26,38.748226165771484,39.13160742272726,38.67690123949605,38.98895416905454,4399000
2019-07-29,39.17618179321289,39.185099533757544,38.69472923856789,38.80171831725328,4138600
2019-07-30,38.4361686706543,38.69472872507417,38.133030117467214,38.69472872507417,4938500
2019-07-31,38.008209228515625,38.48966178016692,37.491089116029,38.36484062228986,7592300
2019-08-01,37.33060836791992,38.685815992838776,37.08988036206704,38.1152029720565,9662800
2019-08-02,37.13445281982422,37.2503562219107,36.56383654309864,36.68866108561803,9317000
2019-08-05,35.54743576049805,36.1269664378096,35.467193103656776,36.02889170154567,6668400
2019-08-06,36.7867431640625,37.00963909632472,36.45685813662858,36.71541823432204,8667700
2019-08-07,36.7867431640625,36.95614624929988,36.376615464969305,36.599511397231524,5484700
2019-08-08,37.35734558105469,37.606987843096285,37.22360671146341,37.312763690443774,7795900
2019-08-09,36.920475006103516,37.187949393318135,36.554925883315214,37.08096031865656,3480500
2019-08-12,36.51926040649414,36.795652523941165,36.421185674460645,36.599503059874166,3463500
2019-08-13,37.303855895996094,37.43759478904484,36.15371229936519,36.22504061595687,7697800
2019-08-14,36.046714782714844,36.635159652284976,35.88622950909385,36.42117815375014,9621800
2019-08-15,36.43010711669922,36.546013939165675,35.96648322795498,36.00214738888644,7690100
2019-08-16,37.036380767822266,37.20578041464623,36.68866373421867,36.71541015184317,4845700
2019-08-19,37.25035095214844,37.63373206141898,37.134447566458675,37.58915357452903,3797600
2019-08-20,37.393009185791016,37.64265486800619,37.1968631368403,37.44650541793448,7540300
2019-08-21,37.963626861572266,38.01711969457157,37.70506683167192,37.81205589879164,3914600
2019-08-22,37.562408447265625,37.88337900564343,37.20577373770792,37.794218627693674,3145600
2019-08-23,36.51034164428711,37.58024242602228,36.43009900062895,37.393007323406025,7526900
2019-08-26,36.85806655883789,37.04529830059452,36.670834817081264,36.884812978768394,5519000
2019-08-27,36.86698913574219,37.16121342520334,36.79566419961732,37.045306577737826,4192800
2019-08-28,37.13445281982422,37.24144188371982,36.59950069810418,36.840228642710045,3586000
2019-08-29,37.69614791870117,37.95470794055317,37.651569425549,37.74964415115638,5171600
2019-08-30,38.008209228515625,38.2400194644128,37.767481252129244,38.079534146821885,5382200
2019-09-03,37.196876525878906,37.58917216610838,37.07205534040236,37.58025782476958,4748000
2019-09-04,38.471832275390625,38.471832275390625,37.79422685986216,37.99037633295536,4460900
2019-09-05,39.44365692138672,39.68438148185212,39.015693833374044,39.015693833374044,7698300
2019-09-06,38.97111511230469,39.26533930847659,38.95328303364688,39.22967515116098,4325300
2019-09-09,39.095943450927734,39.30101069264055,38.81955468371125,39.14943969673828,4677000
2019-09-10,39.318824768066406,39.318824768066406,38.65905498709075,38.873033088604785,5001600
2019-09-11,39.425819396972656,39.470397887156246,39.087016749559936,39.14942731604112,4016800
2019-09-12,39.292083740234375,39.63980075368619,39.16726259705896,39.48823319443635,6577900
2019-09-13,39.889442443847656,39.96968508515091,39.39906885748292,39.61305036799851,6231100
2019-09-16,39.764625549316406,39.889450105078254,39.66655421432845,39.70221497199617,3716300
2019-09-17,40.2371711730957,40.25500325427298,39.41691244454966,39.479323028109256,6110900
2019-09-18,40.15693283081055,40.299586094462086,39.77355154703666,40.27283626925598,4044800
2019-09-19,40.32036209106445,40.60772296246456,40.194638712416584,40.230559677744544,6422700
2019-09-20,39.395416259765625,40.32036228044004,39.395416259765625,40.20362085538175,7249200
2019-09-23,39.575008392333984,39.77257023068073,39.37744655398724,39.673789311507356,4347000
2019-09-24,39.61991500854492,40.006056802678124,39.566036988831584,39.87135832778314,7592200
2019-09-25,40.41913604736328,40.49995649942699,39.5121540191918,39.691755404401334,6719500
2019-09-26,41.72124099731445,41.76614048634139,40.49995571235767,40.49995571235767,15832500
2019-09-27,40.86813735961914,41.739201841903174,40.580776516607976,41.30816057738643,9610400
2019-09-30,41.73920822143555,41.972691083075425,41.41592636723386,41.82002868498597,8396900
2019-10-01,42.376792907714844,42.96947520622791,42.170252470040374,42.170252470040374,11575200
2019-10-02,41.694313049316406,42.15229343985844,41.60451404744145,41.94575299505616,5785200
2019-10-03,42.322906494140625,42.3318850219946,41.523683916286366,41.7122638317238,6091600
2019-10-04,42.58332061767578,42.610263049745534,42.0085989758187,42.23309983126982,5704200
2019-10-07,43.05927276611328,43.23887416898744,42.59231048888522,42.861710880390525,11059000
2019-10-08,42.978458404541016,43.46338123342594,42.744975519990945,43.3376578356462,13089700
2019-10-09,43.71481704711914,44.05605938619532,43.2568332767989,43.28377571515491,11033100
2019-10-10,43.93931198120117,44.35239277330517,43.544191670355374,43.92135149994297,9566500
2019-10-11,44.37934112548828,44.71160496029858,44.29852408122942,44.40628356585349,7499100
2019-10-14,44.819358825683594,45.016920710735235,44.271576090303554,44.37933556141726,7974000
2019-10-15,45.250389099121094,45.47488994079215,44.99894925264502,45.07976969267104,9323200
2019-10-16,45.01691436767578,45.91491782685202,44.96303292690512,45.20549427195607,13615700
2019-10-17,44.67567825317383,45.98676266217541,44.23565499024523,45.92390268541587,12410200
2019-10-18,44.25361633300781,44.981000482576604,44.1189178483104,44.58588013160757,9169200
2019-10-21,44.900177001953125,44.99895793945528,44.29851627442054,44.47811424193904,6538900
2019-10-22,45.47489547729492,45.64551833012904,45.06181470047482,45.16957415842541,10697300
2019-10-23,45.052833557128906,45.25937737486267,44.82833268409013,44.98997358672696,7118800
2019-10-24,45.75327682495117,45.843075800417786,45.10671323963529,45.34019605682662,7006600
2019-10-25,45.914920806884766,46.00471978838611,45.51979706681111,45.61857800182952,6303500
2019-10-28,46.07656478881836,46.22922375268006,45.84308194035579,46.15738524780743,7725500
2019-10-29,46.22024154663086,46.55250188465531,46.193299112037,46.247180555613205,5303900
2019-10-30,46.6153678894043,46.75006980297338,46.31004652084474,46.50760841391621,5198100
2019-10-31,46.363929748535156,46.63333016038754,46.11248639527578,46.59740919197733,5140800
2019-11-01,46.78599166870117,46.78599166870117,46.42679224200369,46.59741171276408,5226600
2019-11-04,48.03420639038086,48.303606742180136,47.701942645070794,48.08808440537391,7233400
2019-11-05,48.088096618652344,48.46525994745128,48.0342185899755,48.15993855770441,5287100
2019-11-06,48.16889953613281,48.267680453530815,47.68397690105769,48.22278097078926,4545100
2019-11-07,48.195858001708984,48.82446129074801,48.061159499094266,48.40240187182042,7890900
2019-11-08,47.44153594970703,48.07013578377321,47.172132105836184,48.07013578377321,6558400
2019-11-11,47.234981536865234,47.369683428708015,46.83986124006389,47.04640162877446,4046500
2019-11-12,46.83088302612305,47.31580230365882,46.723120141682706,47.31580230365882,8625100
2019-11-13,47.4864387512207,47.540316783252415,46.83089643180637,47.2170383142249,5336200
2019-11-14,47.127227783203125,47.35172867970787,46.81292789834121,47.14518826599692,5308600
2019-11-15,47.8546028137207,47.94440178498791,47.48642155054726,47.6031595280724,5986400
2019-11-18,47.97135543823242,48.45627825260257,47.94441642374927,47.94441642374927,4774400
2019-11-19,48.276668548583984,48.61791085115599,48.204830047080826,48.53709039595766,4731100
2019-11-20,48.043190002441406,48.29462990065096,47.78276815037482,48.08808949489144,5264800
2019-11-21,47.576236724853516,48.05217760076103,47.540315753868555,48.043199070820954,6037000
2019-11-22,47.405609130859375,47.73786949152562,47.360709637625305,47.52234712814562,4172300
2019-11-25,48.276668548583984,48.43830945898064,47.41458597687625,47.67500782424993,5021500
2019-11-26,48.15993881225586,48.303619265507216,47.93543788994985,48.04319737348532,5672800
2019-11-27,48.39341735839844,48.546079764027475,48.07911744329771,48.51913732443873,2786100
2019-11-29,47.67501449584961,47.737874478065805,47.41459261203272,47.64807548221756,3391700
2019-12-02,47.576236724853516,48.12401954273094,47.39663529554106,48.08809857174599,4475800
2019-12-03,47.396629333496094,47.531331244939295,46.85782853894708,47.073347486521925,5468100
2019-12-04,47.75583267211914,48.10605353498865,47.692972692917536,47.83665313475149,3905200
2019-12-05,48.85139465332031,48.97711460264212,48.03421155711686,48.15094955256614,7624300
2019-12-06,49.3363151550293,49.41713561376732,48.941194815427735,48.941194815427735,5429100
2019-12-09,48.905277252197266,49.56081949617838,48.77955729110664,49.43509953508776,6541900
2019-12-10,48.95916748046875,49.4440903535599,48.78854799206081,49.10284795113139,4364800
2019-12-11,50.19839859008789,50.467798963390486,49.41713305421527,49.4261150078386,11028000
2019-12-12,52.63199234008789,52.640970868954454,51.20416645746942,51.41070687751965,15788700
2019-12-13,52.30870819091797,53.44917314108951,52.30870819091797,53.02711036507002,9886900
2019-12-16,52.56913375854492,52.71281420351264,52.3446328491821,52.3446328491821,5779400
2019-12-17,53.188751220703125,53.61979252469392,52.78464892770808,53.61979252469392,8407500
2019-12-18,53.0720100402832,53.556932794099836,52.7307711474005,53.52101182886635,10021200
2019-12-19,52.41188430786133,52.9001946245939,52.339543955128185,52.9001946245939,7228700
2019-12-20,52.3847541809082,52.71933562388897,51.833144792765054,52.249111283988945,8043800
2019-12-23,52.64699935913086,52.755511615358486,52.40284419546188,52.475184549766155,4022000
2019-12-24,52.23102569580078,52.52943869127092,52.041128398433706,52.439012392393884,2692200
2019-12-26,52.674129486083984,52.7645557963718,52.231032286771395,52.267204190703566,2490400
2019-12-27,52.86402893066406,53.090098165006154,52.74647541247696,52.927328040316425,2847800
2019-12-30,52.312416076660156,53.07200879309373,52.10443280841011,53.044881590574064,3519900
2019-12-31,52.538490295410156,52.56562095005381,51.959753589640876,52.15869562582764,2950200
2020-01-02,54.29278564453125,54.365126002423516,53.89490160272469,53.89490160272469,8432600
2020-01-03,52.502323150634766,53.3342563235847,52.4842371969346,53.325215071506086,10546400
2020-01-06,51.89645004272461,52.16773241917601,51.661339569678084,52.086347361286336,8897200
2020-01-07,52.7374267578125,52.990623177440675,51.308671097641714,51.950706847151736,7444300
2020-01-08,53.12626647949219,53.33424974708382,52.547529830621116,52.619870186958735,5381500
2020-01-09,53.56032180786133,53.99437431754388,53.08105614187611,53.976288365114264,5112700
2020-01-10,53.22573471069336,53.98532738508966,53.14434965809581,53.98532738508966,4807700
2020-01-13,54.31086730957031,54.40129361218384,53.75925789481773,54.39225236173942,6613700
2020-01-14,54.54597854614258,54.835346858094866,54.18426643143103,54.401294390166434,6715200
2020-01-15,52.800724029541016,53.98532792939516,52.683167074705445,53.95819727856087,10075100
2020-01-16,53.12626647949219,53.97628550132875,52.719341195272676,53.5331917637117,11215700
2020-01-17,52.97254180908203,53.12626722441906,52.45710080881488,53.02679621471036,8125700
2020-01-21,52.66508865356445,53.352337586026366,51.968795020276275,52.43901942650502,9873700
2020-01-22,52.764549255371094,53.29807269883283,52.737422055556124,53.26190424892693,8124500
2020-01-23,51.97782897949219,52.511352418485146,51.20015039558291,52.32145512228651,9999200
2020-01-24,52.20390319824219,52.57465657630062,51.95974802983163,52.52944342278959,10402200
2020-01-27,49.970340728759766,50.63046591129882,49.7894881056702,50.295880969589255,9675500
2020-01-28,51.62516403198242,51.6522912328551,50.16927779308173,50.39534699913358,8124400
2020-01-29,51.71559143066406,52.01400444475749,51.408137165935564,52.01400444475749,7693400
2020-01-30,50.458648681640625,50.67567664834922,49.789485729245605,49.807571680599864,10295700
2020-01-31,48.77669143676758,50.16927859623077,48.4692371736334,50.12406544420505,13467200
2020-02-03,49.52724075317383,49.68096615340358,48.95754540326487,49.14744270338711,9594300
2020-02-04,52.014007568359375,52.12251983020875,51.45335685767121,51.47143936002726,12746600
2020-02-05,52.37572479248047,52.58371154843585,51.69751700870637,52.538494936549704,6594400
2020-02-06,52.46614074707031,52.70125119905132,51.79697439220669,52.692209948781475,4236300
2020-02-07,50.82035446166992,51.67037337188915,50.69375626754601,51.67037337188915,6808400
2020-02-10,51.56187057495117,51.58899777879358,50.94696199121006,51.03738830371323,4281200
2020-02-11,53.044883728027344,53.26191170555749,52.27624972962914,52.402847945878946,6523200
2020-02-12,53.92203140258789,54.030543662481634,53.26190969312527,53.57840522179141,5962900
2020-02-13,53.650753021240234,53.985334526381564,53.11722948353458,53.46989694159474,6460100
2020-02-14,52.619869232177734,53.50606014087455,52.330500912992754,53.370420681624225,6932400
2020-02-18,50.80227279663086,51.14589895933173,50.30492122797103,50.72992899414968,10989000
2020-02-19,52.122520446777344,52.39380282938115,51.54378377734451,51.769853004438126,7866300
2020-02-20,51.073570251464844,51.579966669869684,50.467706249564635,51.489536890042004,7192900
2020-02-21,50.268760681152344,51.22729558328219,50.20546156445485,51.22729558328219,6816600
2020-02-24,48.93947219848633,49.45490983279051,48.08945302689804,48.42403456418215,9968800
2020-02-25,48.70435333251953,50.160239661957554,48.67722612995989,50.03364145062252,12670700
2020-02-26,49.76235580444336,50.10598198610944,49.17457789978414,49.27404890891452,10969300
2020-02-27,48.188907623291016,49.37350792828777,48.170821674800884,49.011799307111076,11878900
2020-02-28,48.6862678527832,48.87616517162605,46.118121349459074,46.43461688086382,13604500
2020-03-02,50.62141799926758,50.648545201101676,48.67722482804258,49.165531708768576,13797700
2020-03-03,49.62671661376953,50.97408724608122,48.86712388934042,50.910788139840676,14661800
2020-03-04,51.616127014160156,51.625168265345,50.23258101398062,50.61237910505391,9878200
2020-03-05,50.39535140991211,50.99217402814332,49.96129891024783,50.738977599058146,10004200
2020-03-06,49.798519134521484,49.8075638335449,48.80381611354776,49.37350796851211,12971200
2020-03-09,46.86866760253906,48.95754477621375,46.172374061466776,46.61546775607684,13781100
2020-03-10,49.2921257019043,49.3915966995138,47.46548964405432,48.56870496866537,11698700
2020-03-11,47.239437103271484,48.433082596313064,47.10379415879447,48.026157212425396,14498000
2020-03-12,44.02923583984375,46.10907522481869,43.86646574102759,44.906385433515055,15942200
2020-03-13,47.230377197265625,47.43836044884953,44.571804627556524,46.931967644833854,14948700
2020-03-16,40.60203552246094,43.72178817022367,40.60203552246094,41.904193059365134,16628200
2020-03-17,43.89359664916992,43.91168259909409,40.71958315309393,41.370663552195104,13415700
2020-03-18,40.122764587402344,41.678121939884136,39.11901668897712,39.607327036785485,15018500
2020-03-19,40.06526565551758,41.24285121248283,38.978967825218646,39.92833928892416,11182600
2020-03-20,40.649471282958984,44.07268083808629,40.60382918534439,43.835339841129084,14157700
2020-03-23,41.31586456298828,41.63536627968798,39.727496937150605,41.18806526921623,10508600
2020-03-24,44.61128234863281,44.65692446302764,43.36067030640989,43.81709841489841,12216200
2020-03-25,44.72994613647461,45.68844428580232,43.86273219859927,45.00380225310118,9796600
2020-03-26,45.524139404296875,46.06272472152644,44.65692528573805,44.82123968640267,10577500
2020-03-27,42.82208251953125,43.89925307177326,42.45693866097569,43.114196213467736,12158500
2020-03-30,43.65277099609375,43.96314215657627,42.69427295063186,43.06854374866056,8428300
2020-03-31,43.625396728515625,44.75733641700979,43.50672445266272,43.6345237579182,9595700
2020-04-01,42.45694351196289,43.41544537961895,42.265244531339796,42.74906072154561,8755200
2020-04-02,43.93576431274414,44.01792149962258,42.548222646724746,42.83120580420745,6174700
2020-04-03,42.95901107788086,43.95402440689642,42.70340899147598,43.62539564028287,5486200
2020-04-06,45.61542510986328,45.734093907800364,44.28265242064277,44.39219767111241,7370300
2020-04-07,45.38719940185547,46.84776754354249,45.33242679069128,46.82038297909496,6568700
2020-04-08,45.88927459716797,46.19051528647072,45.22289009061449,45.83450197989951,6325900
2020-04-09,44.11833572387695,46.24528856532237,43.561492961624715,45.898402282198596,12274000
2020-04-13,44.50172805786133,44.81209922360692,43.780571013589345,44.49260103045813,9873200
2020-04-14,46.217899322509766,46.80212659355889,45.597156976452766,45.642799079078,11068800
2020-04-15,45.33242416381836,45.61541074836477,44.76645447699446,45.42370836153324,9398100
2020-04-16,47.833656311035156,48.509167808281404,47.17639886958967,47.29507112591051,18615900
2020-04-17,49.01124572753906,49.46767380521793,48.381376233959394,49.41290466454919,11288500
2020-04-20,48.007102966308594,49.12991556378576,47.97971839733369,48.381373832134315,9901700
2020-04-21,46.89341354370117,47.29507242776034,46.11748730684592,47.10337001388236,13102500
2020-04-22,48.33572769165039,48.48178451778419,47.84278459759778,47.90668424138948,8255500
2020-04-23,48.05274963378906,48.50005070233983,47.70586330403153,48.207936997997706,7619900
2020-04-24,48.1348991394043,48.28095596823725,47.46851464021212,48.01622687776831,5701800
2020-04-27,48.846920013427734,49.06600697210623,48.353980450372,48.518294798813606,5812300
2020-04-28,48.16229248046875,49.04776412535409,48.08926579388353,48.84693464327203,8561100
2020-04-29,49.73239517211914,49.92409409911125,48.773897054889254,49.06601070047799,8565500
2020-04-30,48.50004196166992,49.668496568459695,48.344854625429114,49.476797637458766,6337900
2020-05-01,46.646942138671875,47.97971460038463,46.637815110492426,47.906684445871306,10238700
2020-05-04,47.60544204711914,47.6328266129392,46.81125481564432,47.276813328201186,7514000
2020-05-05,47.20378494262695,47.997972203819245,47.08511616478672,47.66021296214321,7780700
2020-05-06,47.587196350097656,48.034493953714836,47.46852406489976,47.568938807584885,8206700
2020-05-07,47.7697639465332,48.36311835399488,47.55980396787508,48.335733783852454,5493400
2020-05-08,48.299217224121094,48.691745634743256,47.89756178448738,48.034488113279224,6086000
2020-05-11,47.833656311035156,48.22618467386852,47.81539877296508,48.02535523736699,6459300
2020-05-12,46.646942138671875,48.05274127262853,46.628688082312976,48.05274127262853,8584500
2020-05-13,46.48263931274414,47.486783292967615,46.08098381001693,47.38636854671824,8611000
2020-05-14,47.55980682373047,47.605452419735236,45.45111122166479,46.0353386349171,13695600
2020-05-15,45.460227966308594,46.601297962863875,45.07683011895527,46.154000474285,17777200
2020-05-18,47.349849700927734,47.64196340376715,46.34570928270099,46.50089316384129,12726500
2020-05-19,46.382225036621094,46.975579480598014,46.37309452449849,46.87516474086975,12940300
2020-05-20,47.32246398925781,47.55067803174415,46.099236582240245,47.085122917270795,8406200
2020-05-21,46.32744216918945,47.660211098312146,46.27266955537248,47.55979638078234,7842600
2020-05-22,45.460227966308594,46.42785657700441,45.286786580449125,46.40959903918721,12462300
2020-05-26,46.39134216308594,46.92080032052892,46.363957597104175,46.82951263014082,8872000
2020-05-27,47.231170654296875,47.231170654296875,46.327441688181175,46.58304025213463,11405700
2020-05-28,45.89840316772461,47.12163046966353,45.73408879266792,46.97557363430976,8178700
2020-05-29,45.94405746459961,46.309197881043985,45.51501390595041,45.95318449504584,10918500
2020-06-01,46.583045959472656,46.8112599858973,46.13574841775137,46.47350420182434,6187300
2020-06-02,47.47764587402344,47.50503392591588,46.82039182719128,46.96644866896173,6063600
2020-06-03,48.43614196777344,48.60958335900549,47.85191118633357,48.05274062627444,8380200
2020-06-04,49.549827575683594,49.631984763281324,48.40875746030938,48.436145511021714,13269500
2020-06-05,50.389652252197266,51.43030754238105,50.26185296845811,50.66350835767679,9776100
2020-06-08,50.72740936279297,50.919108293553414,49.942352618989915,50.882596698839095,6302100
2020-06-09,51.676788330078125,51.69504587134671,50.161447227485176,50.4718184645112,9355100
2020-06-10,52.53487014770508,52.98217118839447,51.868485583540334,51.868485583540334,9194300
2020-06-11,50.24359893798828,51.494210779087865,50.21621088793984,50.98301012617474,9877100
2020-06-12,51.11994171142578,51.91412554512135,50.526583852224576,51.576369762420654,9838800
2020-06-15,51.13820266723633,51.22948689062498,49.7689184227871,49.942359840133506,7509700
2020-06-16,50.93737030029297,52.03279833001029,50.70002924361791,51.658527463769424,8827200
2020-06-17,51.66765213012695,51.86848157970176,51.019525156660436,51.25686968475239,8248700
2020-06-18,51.640071868896484,51.99874677473757,51.30898626094983,51.53890643221241,6831500
2020-06-19,50.86753845214844,51.96195717207553,50.83075038383913,51.94356313792088,6965100
2020-06-22,51.50210952758789,51.50210952758789,50.87672648837438,51.04226926394871,4480400
2020-06-23,52.20106506347656,52.56893867685497,51.98953896368995,52.09070438278415,7836500
2020-06-24,52.035526275634766,52.47697251077119,51.649258627201135,52.15508221902603,7080200
2020-06-25,52.45857620239258,52.50455952541682,51.45612432393221,52.017129986414986,4509600
2020-06-26,51.80560302734375,52.66090264453623,51.69523884396834,52.42178726382805,6229300
2020-06-29,51.86078643798828,51.87918047026299,51.189420047324745,51.81480311145299,5016600
2020-06-30,52.21025848388672,52.4125893013442,51.67684214997243,51.73202423881604,7158700
2020-07-01,52.25625228881836,52.85404609217769,52.20107018890264,52.39420578445609,6866500
2020-07-02,53.91167068481445,54.32552761728722,53.29548642514601,53.29548642514601,10021200
2020-07-06,56.90983581542969,57.13975596262225,55.69585771891716,55.79701963670735,12725600
2020-07-07,55.83381271362305,56.56036128595577,55.806223416140625,56.339636381186374,6672300
2020-07-08,57.56280517578125,57.700758660190694,56.56035324620741,56.68910796056138,8721900
2020-07-09,59.576904296875,59.75164584490125,57.838708636485094,57.89389073190962,16903300
2020-07-10,58.72161102294922,59.37458347496817,58.114621904059135,59.29181558031826,10700000
2020-07-13,59.8436164855957,61.69217646008379,59.76084859939479,59.96317243786574,16667700
2020-07-14,61.581825256347656,61.64620263140145,60.082748084890696,60.698932534206655,10482700
2020-07-15,60.75410079956055,61.811734938298216,59.92639383730245,61.784145641770465,12432500
2020-07-16,61.24153518676758,61.278323257205976,59.153863059789366,60.128722368282354,15709400
2020-07-17,61.066802978515625,62.53829076977716,61.03921367877435,61.90370880929893,11716600
2020-07-20,61.5174446105957,61.60021952646833,60.514995964254176,61.34270302333691,6357300
2020-07-21,62.363525390625,63.68786740582125,62.27155875437072,63.31079507559276,10619700
2020-07-22,63.02571105957031,63.365995411134776,62.56587075472406,62.63024811673829,7366100
2020-07-23,61.9588737487793,62.99811011966609,61.38866935018557,62.77738877878671,8559500
2020-07-24,67.96438598632812,70.71422853998986,65.619198055374,65.6651848840613,41226800
2020-07-27,76.56341552734375,76.70136903071435,73.96991632708178,74.8252196280515,39899200
2020-07-28,70.74183654785156,73.18819053590455,70.34637357296356,72.97666089122208,31500100
